incident_id,timestamp,cpu_usage,memory_usage,response_time,error_count,network_latency,error_message,category,severity,resolution
INC00966,2026-07-27 04:13:23.943318,42.41,48.85,355.86,3,33.99,Application error rate spiked after feature flag rollout,Application,Low,Rolled back the feature flag pending further testing.
INC00933,2026-07-27 04:43:18.941175,54.82,40.17,360.41,1,89.37,Search API timing out for large result sets,API,Medium,Added pagination and result caching to reduce query load.
INC00919,2026-07-27 06:40:35.940363,48.86,59.96,288.21,0,34.84,Disk space on application server reached critical threshold,Server,Low,Cleared old log files and expanded the disk volume.
INC00768,2026-07-27 07:11:34.929487,41.02,55.38,576.58,0,28.79,Payment API database connection timeout,Database,Low,Increased connection pool size and added retry logic with exponential backoff.
INC00796,2026-07-27 09:55:00.931258,81.53,85.54,2723.65,20,415.03,Firewall blocking legitimate traffic to API gateway,Network,Medium,Corrected an overly restrictive firewall rule introduced in last deployment.
INC00198,2026-07-27 10:38:24.863176,72.23,94.02,2738.68,19,312.69,Third-party payment API returning inconsistent responses,API,Critical,Added circuit breaker and fallback logic for the third-party integration.
INC00520,2026-07-27 11:31:57.906126,68.02,83.75,2105.64,25,200.81,Server CPU usage sustained above 95 percent for 20 minutes,Server,High,Identified a runaway background process and restarted the service.
INC00733,2026-07-27 12:53:17.927493,36.4,35.72,426.13,2,98.85,API endpoint returning 500 errors for bulk upload requests,API,Low,Fixed a null pointer bug in the bulk upload validation logic.
INC00565,2026-07-27 13:56:49.910358,32.21,46.45,246.58,0,150.0,VPN tunnel dropped intermittently for remote office,Network,Medium,Updated VPN gateway firmware and adjusted MTU settings.
INC00551,2026-07-27 19:18:10.909064,57.55,63.73,267.39,1,53.52,"Background job queue backed up, jobs not processing",Application,Low,Restarted the worker service and scaled up the number of workers.
INC00535,2026-07-27 23:29:57.907577,80.43,92.07,2130.22,13,149.14,"Web server unresponsive, health checks failing",Server,Critical,Restarted the web server process and increased worker thread count.
INC00425,2026-07-27 23:47:13.895806,69.13,50.85,548.65,1,35.45,Checkout service unable to connect to database,Database,Critical,Identified exhausted connection pool; scaled DB connections and restarted service.
INC00328,2026-07-28 00:12:53.886012,50.96,48.45,279.65,4,13.65,Server CPU usage sustained above 95 percent for 20 minutes,Server,Low,Identified a runaway background process and restarted the service.
INC00698,2026-07-28 02:47:57.925338,34.85,63.3,346.54,0,23.05,"Background job queue backed up, jobs not processing",Application,Medium,Restarted the worker service and scaled up the number of workers.
INC00368,2026-07-28 03:13:17.890731,43.62,36.56,307.6,1,50.84,Users reporting slow page load times on the dashboard,Application,High,Optimized a slow database query powering the dashboard widgets.
INC00089,2026-07-28 03:19:10.853447,43.84,47.67,155.28,1,28.91,Application error rate spiked after feature flag rollout,Application,Low,Rolled back the feature flag pending further testing.
INC00528,2026-07-28 05:55:23.906940,55.72,44.91,600.0,0,42.96,Checkout service unable to connect to database,Database,Low,Identified exhausted connection pool; scaled DB connections and restarted service.
INC00383,2026-07-28 08:57:30.892080,93.86,97.62,2319.03,20,339.89,Packet loss detected between application server and load balancer,Network,Critical,Replaced a faulty network interface card on the affected host.
INC00806,2026-07-28 09:47:54.931816,80.45,78.03,2470.1,30,330.21,Database connection timeout while executing query on orders table,Database,High,Restarted the database connection pool and increased max connection timeout.
INC00088,2026-07-28 09:55:48.853357,35.74,54.29,153.39,0,150.0,Network latency spike affecting checkout service,Network,Medium,Identified congested switch port and load balanced traffic across two links.
INC00788,2026-07-28 10:03:36.930735,58.88,70.5,156.71,1,19.55,Server CPU usage sustained above 95 percent for 20 minutes,Server,Low,Identified a runaway background process and restarted the service.
INC00614,2026-07-28 10:38:21.915425,43.22,60.55,401.29,2,88.85,API gateway returning 502 Bad Gateway errors intermittently,API,Medium,Increased upstream timeout settings and restarted the gateway pods.
INC00280,2026-07-28 11:22:50.878505,41.85,34.53,231.99,3,41.86,"Background job queue backed up, jobs not processing",Application,Low,Restarted the worker service and scaled up the number of workers.
INC00532,2026-07-28 11:51:34.907305,43.55,27.08,312.32,1,150.0,VPN tunnel dropped intermittently for remote office,Network,Low,Updated VPN gateway firmware and adjusted MTU settings.
INC00334,2026-07-28 17:19:01.887071,39.77,33.01,364.67,3,85.93,REST API response time degraded after latest deployment,API,Low,Rolled back the deployment that introduced an inefficient serialization step.
INC00716,2026-07-28 17:19:02.926364,37.87,29.68,205.32,0,150.0,DNS resolution failures for internal service discovery,Network,Low,Restarted internal DNS resolver and cleared stale cache entries.
INC00918,2026-07-28 17:46:24.940307,51.93,53.22,464.32,1,53.4,Third-party payment API returning inconsistent responses,API,Low,Added circuit breaker and fallback logic for the third-party integration.
INC00434,2026-07-28 21:14:25.896502,34.85,34.89,461.97,1,44.33,Checkout service unable to connect to database,Database,Medium,Identified exhausted connection pool; scaled DB connections and restarted service.
INC00655,2026-07-28 21:16:06.921373,37.84,39.27,361.7,2,36.67,Users reporting slow page load times on the dashboard,Application,Low,Optimized a slow database query powering the dashboard widgets.
INC00855,2026-07-29 02:40:40.936317,38.68,37.76,304.9,1,34.56,Third-party payment API returning inconsistent responses,API,High,Added circuit breaker and fallback logic for the third-party integration.
INC00486,2026-07-29 06:00:23.903055,90.11,92.0,1968.9,24,216.59,Server CPU usage sustained above 95 percent for 20 minutes,Server,High,Identified a runaway background process and restarted the service.
INC00273,2026-07-29 06:25:57.877172,82.88,87.56,2659.79,12,369.66,Database connection timeout while executing query on orders table,Database,High,Restarted the database connection pool and increased max connection timeout.
INC00096,2026-07-29 11:17:32.854086,52.51,63.77,271.79,5,57.39,Application server crashed with out of memory error,Server,Low,Increased server memory allocation and tuned garbage collection settings.
INC00019,2026-07-29 11:24:51.845714,55.97,67.69,200.86,1,27.16,Server CPU usage sustained above 95 percent for 20 minutes,Server,Low,Identified a runaway background process and restarted the service.
INC00420,2026-07-29 12:37:23.895415,44.24,49.7,474.97,0,51.36,High replication lag on read-replica database,Database,Low,Throttled write traffic temporarily and resized the replica instance.
INC00954,2026-07-29 13:25:27.942376,82.0,73.72,1873.62,24,599.67,Network latency spike affecting checkout service,Network,Critical,Identified congested switch port and load balanced traffic across two links.
INC00296,2026-07-29 13:56:36.880490,61.48,56.79,279.37,0,26.25,Server load average unusually high during off-peak hours,Server,Low,Found a misconfigured cron job running every minute instead of hourly.
INC00689,2026-07-29 15:20:51.924832,81.16,77.7,2070.49,28,589.54,DNS resolution failures for internal service discovery,Network,Low,Restarted internal DNS resolver and cleared stale cache entries.
INC00138,2026-07-29 17:08:51.857884,87.2,83.32,1912.59,23,324.43,Application error rate spiked after feature flag rollout,Application,Critical,Rolled back the feature flag pending further testing.
INC00727,2026-07-29 19:54:20.927077,40.96,31.66,233.48,2,150.0,Network latency spike affecting checkout service,Network,Low,Identified congested switch port and load balanced traffic across two links.
INC00229,2026-07-30 02:40:26.866412,52.02,71.76,239.5,1,31.54,"Web server unresponsive, health checks failing",Server,High,Restarted the web server process and increased worker thread count.
INC00679,2026-07-30 05:50:32.924168,39.23,49.97,244.82,1,74.45,"Server memory usage steadily increasing, suspected memory leak",Server,Low,Deployed patched build fixing a memory leak in the caching layer.
INC00444,2026-07-30 06:00:03.897280,57.66,53.63,245.37,4,30.06,Server load average unusually high during off-peak hours,Server,Low,Found a misconfigured cron job running every minute instead of hourly.
INC00448,2026-07-30 06:25:40.897587,52.31,43.14,483.22,1,48.73,Database CPU usage spiked to 98 percent during nightly job,Database,Low,Rescheduled the nightly job and added an index to speed up the slow query.
INC00349,2026-07-30 06:30:12.889035,38.96,41.31,404.9,4,56.45,Search API timing out for large result sets,API,Low,Added pagination and result caching to reduce query load.
INC00822,2026-07-30 07:02:42.932689,57.43,55.06,344.96,1,39.64,"Web server unresponsive, health checks failing",Server,Low,Restarted the web server process and increased worker thread count.
INC00466,2026-07-30 08:55:17.900585,46.69,37.08,272.9,2,71.98,Scheduled report generation job failing silently,Application,Medium,Added proper error logging and fixed a timezone conversion bug.
INC00431,2026-07-30 12:47:44.896271,43.24,59.61,551.46,2,9.8,Database connection timeout while executing query on orders table,Database,Medium,Restarted the database connection pool and increased max connection timeout.
INC00693,2026-07-30 14:08:09.925060,93.57,95.28,2078.35,24,537.53,Firewall blocking legitimate traffic to API gateway,Network,Critical,Corrected an overly restrictive firewall rule introduced in last deployment.
INC00979,2026-07-30 20:07:32.944468,31.78,35.81,260.14,1,33.72,Application error rate spiked after feature flag rollout,Application,High,Rolled back the feature flag pending further testing.
INC00139,2026-07-30 21:24:30.857976,36.39,54.59,324.33,3,86.86,Search API timing out for large result sets,API,High,Added pagination and result caching to reduce query load.
INC00803,2026-07-30 22:25:45.931649,35.23,23.94,181.05,1,150.0,DNS resolution failures for internal service discovery,Network,Low,Restarted internal DNS resolver and cleared stale cache entries.
INC00207,2026-07-30 22:30:09.863983,37.43,31.31,327.95,2,45.34,Application throwing null reference exceptions on user login,Application,Medium,Deployed hotfix correcting a null check in the login validation code.
INC00418,2026-07-30 23:10:50.895260,70.23,78.44,1926.11,13,665.25,Firewall blocking legitimate traffic to API gateway,Network,Low,Corrected an overly restrictive firewall rule introduced in last deployment.
INC00122,2026-07-31 05:11:01.856443,63.77,35.26,462.87,0,64.92,High replication lag on read-replica database,Database,Medium,Throttled write traffic temporarily and resized the replica instance.
INC00621,2026-07-31 08:44:19.916077,27.93,46.56,365.46,2,150.0,VPN tunnel dropped intermittently for remote office,Network,Low,Updated VPN gateway firmware and adjusted MTU settings.
INC00598,2026-07-31 09:35:44.913552,73.82,82.64,2346.69,13,551.17,Search API timing out for large result sets,API,High,Added pagination and result caching to reduce query load.
INC00130,2026-07-31 14:01:47.857165,37.27,21.03,296.2,1,68.92,Application session handling causing users to be logged out randomly,Application,High,Fixed a session token expiry bug introduced in the last release.
INC00548,2026-07-31 14:55:41.908788,81.75,85.65,2171.17,27,335.4,"Web server unresponsive, health checks failing",Server,Critical,Restarted the web server process and increased worker thread count.
INC00722,2026-07-31 21:13:18.926799,37.09,35.2,600.0,0,26.7,Checkout service unable to connect to database,Database,High,Identified exhausted connection pool; scaled DB connections and restarted service.
